subject	session	run	trial_nr	n	response
26	1	3	1	16.0	19.0
26	1	3	2	19.0	21.0
26	1	3	3	33.0	32.0
26	1	3	4	29.0	31.0
26	1	3	5	36.0	33.0
26	1	3	6	27.0	33.0
26	1	3	7	22.0	31.0
26	1	3	8	40.0	40.0
26	1	3	9	29.0	32.0
26	1	3	10	39.0	38.0
26	1	3	11	24.0	26.0
26	1	3	12	11.0	11.0
26	1	3	13	20.0	20.0
26	1	3	14	22.0	22.0
26	1	3	15	26.0	30.0
26	1	3	16	30.0	32.0
26	1	3	17	33.0	32.0
26	1	3	18	26.0	30.0
26	1	3	19	21.0	29.0
26	1	3	20	26.0	30.0
26	1	3	21	16.0	22.0
26	1	3	22	22.0	27.0
26	1	3	23	14.0	16.0
26	1	3	24	23.0	22.0
26	1	3	25	20.0	18.0
26	1	3	26	10.0	10.0
26	1	3	27	26.0	29.0
26	1	3	28	19.0	27.0
26	1	3	29	14.0	18.0
26	1	3	30	11.0	11.0
26	1	4	1	18.0	24.0
26	1	4	2	17.0	20.0
26	1	4	3	17.0	19.0
26	1	4	4	32.0	33.0
26	1	4	5	30.0	31.0
26	1	4	6	31.0	36.0
26	1	4	7	19.0	21.0
26	1	4	8	14.0	13.0
26	1	4	9	38.0	32.0
26	1	4	10	13.0	14.0
26	1	4	11	21.0	24.0
26	1	4	12	15.0	20.0
26	1	4	13	32.0	31.0
26	1	4	14	10.0	10.0
26	1	4	16	24.0	32.0
26	1	4	17	33.0	36.0
26	1	4	18	32.0	34.0
26	1	4	19	20.0	22.0
26	1	4	20	17.0	21.0
26	1	4	21	33.0	34.0
26	1	4	22	30.0	31.0
26	1	4	23	15.0	18.0
26	1	4	24	25.0	31.0
26	1	4	25	23.0	29.0
26	1	4	26	30.0	32.0
26	1	4	27	18.0	22.0
26	1	4	28	17.0	19.0
26	1	4	29	25.0	29.0
26	1	4	30	29.0	32.0
26	2	5	1	22.0	29.0
26	2	5	2	20.0	23.0
26	2	5	3	26.0	30.0
26	2	5	4	39.0	37.0
26	2	5	5	23.0	22.0
26	2	5	6	11.0	12.0
26	2	5	7	26.0	26.0
26	2	5	8	31.0	38.0
26	2	5	9	24.0	27.0
26	2	5	10	25.0	29.0
26	2	5	11	10.0	10.0
26	2	5	12	10.0	11.0
26	2	5	13	28.0	37.0
26	2	5	14	17.0	21.0
26	2	5	15	25.0	29.0
26	2	5	16	33.0	36.0
26	2	5	17	15.0	20.0
26	2	5	18	23.0	22.0
26	2	5	19	18.0	24.0
26	2	5	20	11.0	12.0
26	2	5	21	16.0	19.0
26	2	5	22	24.0	30.0
26	2	5	23	25.0	35.0
26	2	5	24	14.0	17.0
26	2	5	25	24.0	32.0
26	2	5	26	39.0	40.0
26	2	5	27	35.0	40.0
26	2	5	28	38.0	38.0
26	2	5	30	15.0	21.0
26	2	6	1	15.0	19.0
26	2	6	2	39.0	36.0
26	2	6	3	15.0	18.0
26	2	6	4	17.0	19.0
26	2	6	5	33.0	29.0
26	2	6	6	28.0	28.0
26	2	6	7	27.0	34.0
26	2	6	8	18.0	25.0
26	2	6	9	30.0	32.0
26	2	6	10	39.0	38.0
26	2	6	11	24.0	31.0
26	2	6	13	26.0	31.0
26	2	6	14	33.0	35.0
26	2	6	15	35.0	38.0
26	2	6	16	14.0	22.0
26	2	6	17	22.0	27.0
26	2	6	18	31.0	33.0
26	2	6	19	14.0	18.0
26	2	6	20	20.0	23.0
26	2	6	22	36.0	34.0
26	2	6	23	17.0	24.0
26	2	6	24	17.0	22.0
26	2	6	25	24.0	29.0
26	2	6	26	18.0	26.0
26	2	6	27	10.0	15.0
26	2	6	28	39.0	40.0
26	2	6	29	30.0	33.0
26	2	6	30	13.0	16.0
26	2	7	1	17.0	19.0
26	2	7	2	17.0	23.0
26	2	7	3	11.0	12.0
26	2	7	4	27.0	29.0
26	2	7	5	15.0	18.0
26	2	7	6	19.0	21.0
26	2	7	7	14.0	19.0
26	2	7	8	10.0	11.0
26	2	7	9	19.0	22.0
26	2	7	10	35.0	37.0
26	2	7	11	15.0	22.0
26	2	7	12	37.0	30.0
26	2	7	13	12.0	16.0
26	2	7	14	33.0	35.0
26	2	7	15	33.0	37.0
26	2	7	17	28.0	33.0
26	2	7	18	17.0	21.0
26	2	7	19	19.0	28.0
26	2	7	20	10.0	10.0
26	2	7	21	26.0	26.0
26	2	7	22	33.0	32.0
26	2	7	23	32.0	33.0
26	2	7	24	33.0	37.0
26	2	7	25	29.0	36.0
26	2	7	26	14.0	18.0
26	2	7	27	21.0	23.0
26	2	7	28	24.0	28.0
26	2	7	29	24.0	27.0
26	2	7	30	23.0	30.0
26	2	8	1	28.0	32.0
26	2	8	2	27.0	36.0
26	2	8	3	19.0	22.0
26	2	8	4	30.0	32.0
26	2	8	5	29.0	35.0
26	2	8	6	39.0	40.0
26	2	8	7	13.0	17.0
26	2	8	8	32.0	27.0
26	2	8	9	15.0	22.0
26	2	8	10	20.0	27.0
26	2	8	11	26.0	28.0
26	2	8	12	21.0	27.0
26	2	8	13	32.0	38.0
26	2	8	14	31.0	35.0
26	2	8	15	37.0	40.0
26	2	8	16	11.0	17.0
26	2	8	17	12.0	14.0
26	2	8	18	16.0	19.0
26	2	8	19	26.0	28.0
26	2	8	20	30.0	35.0
26	2	8	21	23.0	32.0
26	2	8	22	17.0	28.0
26	2	8	24	37.0	40.0
26	2	8	25	21.0	22.0
26	2	8	27	13.0	18.0
26	2	8	28	36.0	35.0
26	2	8	29	31.0	30.0
26	2	8	30	31.0	38.0
27	1	5	1	37.0	35.0
27	1	5	2	13.0	10.0
27	1	5	3	21.0	19.0
27	1	5	4	13.0	13.0
27	1	5	5	27.0	26.0
27	1	5	6	31.0	26.0
27	1	5	7	20.0	20.0
27	1	5	8	25.0	24.0
27	1	5	9	40.0	36.0
27	1	5	10	35.0	30.0
27	1	5	11	21.0	16.0
27	1	5	12	26.0	24.0
27	1	5	13	14.0	14.0
27	1	5	14	25.0	20.0
27	1	5	15	40.0	32.0
27	1	5	16	27.0	25.0
27	1	5	17	15.0	15.0
27	1	5	18	17.0	15.0
27	1	5	19	14.0	15.0
27	1	5	20	35.0	32.0
27	1	5	21	22.0	21.0
27	1	5	22	34.0	33.0
27	1	5	23	32.0	30.0
27	1	5	24	35.0	31.0
27	1	5	25	36.0	33.0
27	1	5	26	18.0	17.0
27	1	5	27	17.0	18.0
27	1	5	28	39.0	29.0
27	1	5	29	29.0	30.0
27	1	5	30	22.0	27.0
27	1	6	1	14.0	18.0
27	1	6	2	14.0	15.0
27	1	6	3	34.0	32.0
27	1	6	4	18.0	18.0
27	1	6	5	13.0	14.0
27	1	6	6	24.0	26.0
27	1	6	7	31.0	30.0
27	1	6	8	26.0	24.0
27	1	6	9	11.0	12.0
27	1	6	10	20.0	19.0
27	1	6	11	38.0	33.0
27	1	6	12	32.0	30.0
27	1	6	13	30.0	25.0
27	1	6	14	11.0	10.0
27	1	6	15	14.0	12.0
27	1	6	16	33.0	28.0
27	1	6	18	15.0	14.0
27	1	6	19	35.0	32.0
27	1	6	20	11.0	12.0
27	1	6	21	24.0	24.0
27	1	6	22	19.0	26.0
27	1	6	23	31.0	28.0
27	1	6	24	25.0	27.0
27	1	6	25	35.0	35.0
27	1	6	26	10.0	10.0
27	1	6	27	22.0	20.0
27	1	6	28	36.0	32.0
27	1	6	29	38.0	33.0
27	1	7	1	32.0	31.0
27	1	7	2	38.0	29.0
27	1	7	3	34.0	30.0
27	1	7	4	30.0	31.0
27	1	7	5	32.0	27.0
27	1	7	6	12.0	13.0
27	1	7	7	21.0	20.0
27	1	7	8	11.0	10.0
27	1	7	9	17.0	18.0
27	1	7	10	16.0	20.0
27	1	7	11	25.0	22.0
27	1	7	12	14.0	13.0
27	1	7	13	40.0	34.0
27	1	7	14	27.0	31.0
27	1	7	15	23.0	22.0
27	1	7	16	36.0	29.0
27	1	7	17	39.0	31.0
27	1	7	18	12.0	13.0
27	1	7	19	17.0	15.0
27	1	7	20	23.0	21.0
27	1	7	21	32.0	28.0
27	1	7	22	25.0	23.0
27	1	7	23	15.0	16.0
27	1	7	24	26.0	22.0
27	1	7	25	10.0	10.0
27	1	7	26	37.0	31.0
27	1	7	27	19.0	19.0
27	1	7	28	37.0	33.0
27	1	7	29	33.0	28.0
27	1	7	30	31.0	24.0
27	1	8	1	39.0	33.0
27	1	8	2	25.0	26.0
27	1	8	3	17.0	17.0
27	1	8	4	10.0	10.0
27	1	8	5	40.0	20.0
27	1	8	6	26.0	24.0
27	1	8	7	23.0	22.0
27	1	8	9	10.0	10.0
27	1	8	10	20.0	21.0
27	1	8	11	30.0	26.0
27	1	8	12	20.0	21.0
27	1	8	13	21.0	21.0
27	1	8	14	35.0	29.0
27	1	8	15	30.0	31.0
27	1	8	16	24.0	28.0
27	1	8	17	22.0	24.0
27	1	8	18	36.0	29.0
27	1	8	19	25.0	22.0
27	1	8	20	30.0	31.0
27	1	8	21	24.0	23.0
27	1	8	22	29.0	30.0
27	1	8	23	33.0	30.0
27	1	8	24	37.0	31.0
27	1	8	25	10.0	10.0
27	1	8	27	25.0	28.0
27	1	8	28	13.0	14.0
27	1	8	29	19.0	18.0
27	1	8	30	28.0	25.0
27	2	1	1	21.0	28.0
27	2	1	2	15.0	15.0
27	2	1	3	36.0	36.0
27	2	1	4	33.0	30.0
27	2	1	5	21.0	24.0
27	2	1	6	20.0	23.0
27	2	1	7	16.0	15.0
27	2	1	8	33.0	32.0
27	2	1	9	27.0	33.0
27	2	1	10	28.0	24.0
27	2	1	11	21.0	23.0
27	2	1	12	13.0	13.0
27	2	1	13	18.0	23.0
27	2	1	14	37.0	32.0
27	2	1	15	20.0	22.0
27	2	1	16	11.0	10.0
27	2	1	17	30.0	27.0
27	2	1	18	23.0	25.0
27	2	1	19	15.0	13.0
27	2	1	20	27.0	25.0
27	2	1	21	19.0	22.0
27	2	1	22	10.0	11.0
27	2	1	23	31.0	22.0
27	2	1	24	30.0	23.0
27	2	1	25	37.0	31.0
27	2	1	26	30.0	28.0
27	2	1	27	31.0	32.0
27	2	1	28	39.0	33.0
27	2	1	29	15.0	13.0
27	2	1	30	34.0	25.0
27	2	2	1	37.0	31.0
27	2	2	2	17.0	14.0
27	2	2	3	39.0	32.0
27	2	2	4	37.0	32.0
27	2	2	5	21.0	21.0
27	2	2	6	13.0	13.0
27	2	2	7	19.0	19.0
27	2	2	8	18.0	20.0
27	2	2	9	35.0	28.0
27	2	2	10	33.0	29.0
27	2	2	11	40.0	32.0
27	2	2	12	10.0	10.0
27	2	2	13	38.0	38.0
27	2	2	14	36.0	34.0
27	2	2	15	10.0	10.0
27	2	2	16	18.0	14.0
27	2	2	17	16.0	20.0
27	2	2	18	24.0	26.0
27	2	2	19	31.0	31.0
27	2	2	20	36.0	27.0
27	2	2	21	38.0	31.0
27	2	2	22	37.0	33.0
27	2	2	23	29.0	25.0
27	2	2	24	34.0	33.0
27	2	2	25	39.0	27.0
27	2	2	26	16.0	14.0
27	2	2	27	24.0	19.0
27	2	2	28	36.0	28.0
27	2	2	29	33.0	31.0
27	2	2	30	11.0	10.0
27	2	3	1	17.0	21.0
27	2	3	2	17.0	21.0
27	2	3	3	23.0	22.0
27	2	3	4	10.0	10.0
27	2	3	5	14.0	15.0
27	2	3	6	35.0	31.0
27	2	3	7	21.0	22.0
27	2	3	8	19.0	18.0
27	2	3	9	21.0	21.0
27	2	3	10	39.0	31.0
27	2	3	12	30.0	21.0
27	2	3	13	16.0	16.0
27	2	3	14	33.0	25.0
27	2	3	15	18.0	19.0
27	2	3	16	38.0	31.0
27	2	3	17	38.0	32.0
27	2	3	18	33.0	31.0
27	2	3	19	17.0	18.0
27	2	3	20	34.0	22.0
27	2	3	21	40.0	29.0
27	2	3	22	34.0	31.0
27	2	3	23	38.0	31.0
27	2	3	24	15.0	16.0
27	2	3	25	29.0	24.0
27	2	3	26	19.0	19.0
27	2	3	27	39.0	29.0
27	2	3	28	19.0	19.0
27	2	3	29	38.0	31.0
27	2	3	30	14.0	16.0
27	2	4	1	35.0	34.0
27	2	4	2	10.0	10.0
27	2	4	3	10.0	10.0
27	2	4	4	14.0	15.0
27	2	4	5	24.0	23.0
27	2	4	6	17.0	20.0
27	2	4	7	37.0	30.0
27	2	4	8	20.0	19.0
27	2	4	9	11.0	14.0
27	2	4	10	39.0	30.0
27	2	4	11	40.0	31.0
27	2	4	12	17.0	18.0
27	2	4	13	19.0	21.0
27	2	4	14	20.0	18.0
27	2	4	15	29.0	28.0
27	2	4	16	13.0	15.0
27	2	4	17	28.0	20.0
27	2	4	18	34.0	29.0
27	2	4	19	32.0	27.0
27	2	4	20	12.0	16.0
27	2	4	21	30.0	29.0
27	2	4	22	35.0	28.0
27	2	4	23	31.0	31.0
27	2	4	24	38.0	31.0
27	2	4	25	14.0	18.0
27	2	4	26	38.0	32.0
27	2	4	27	26.0	26.0
27	2	4	28	32.0	28.0
27	2	4	29	16.0	19.0
27	2	4	30	20.0	20.0
28	1	1	1	15.0	15.0
28	1	1	2	29.0	31.0
28	1	1	3	27.0	28.0
28	1	1	4	20.0	21.0
28	1	1	5	28.0	27.0
28	1	1	6	23.0	20.0
28	1	1	7	31.0	35.0
28	1	1	8	23.0	26.0
28	1	1	10	37.0	35.0
28	1	1	11	38.0	33.0
28	1	1	12	32.0	23.0
28	1	1	13	12.0	10.0
28	1	1	14	14.0	10.0
28	1	1	15	28.0	23.0
28	1	1	16	34.0	30.0
28	1	1	17	37.0	28.0
28	1	1	18	38.0	31.0
28	1	1	19	32.0	27.0
28	1	1	20	25.0	21.0
28	1	1	21	32.0	27.0
28	1	1	22	36.0	27.0
28	1	1	23	12.0	14.0
28	1	1	24	15.0	15.0
28	1	1	25	14.0	12.0
28	1	1	26	15.0	17.0
28	1	1	27	12.0	11.0
28	1	1	28	36.0	30.0
28	1	1	29	24.0	27.0
28	1	1	30	18.0	18.0
28	1	2	1	21.0	23.0
28	1	2	2	35.0	29.0
28	1	2	3	39.0	32.0
28	1	2	4	13.0	10.0
28	1	2	5	10.0	10.0
28	1	2	6	24.0	20.0
28	1	2	7	40.0	28.0
28	1	2	8	25.0	26.0
28	1	2	9	17.0	19.0
28	1	2	10	39.0	33.0
28	1	2	11	10.0	13.0
28	1	2	12	29.0	26.0
28	1	2	13	40.0	32.0
28	1	2	14	18.0	21.0
28	1	2	15	33.0	30.0
28	1	2	16	28.0	25.0
28	1	2	17	31.0	28.0
28	1	2	18	19.0	24.0
28	1	2	19	40.0	29.0
28	1	2	20	25.0	25.0
28	1	2	21	15.0	17.0
28	1	2	22	40.0	31.0
28	1	2	23	24.0	25.0
28	1	2	24	12.0	20.0
28	1	2	25	39.0	27.0
28	1	2	26	10.0	13.0
28	1	2	27	37.0	24.0
28	1	2	28	26.0	19.0
28	1	2	29	15.0	18.0
28	1	2	30	19.0	23.0
28	1	3	1	37.0	36.0
28	1	3	2	18.0	20.0
28	1	3	3	15.0	18.0
28	1	3	4	24.0	25.0
28	1	3	5	38.0	33.0
28	1	3	6	34.0	28.0
28	1	3	7	25.0	23.0
28	1	3	8	20.0	21.0
28	1	3	9	36.0	31.0
28	1	3	10	33.0	29.0
28	1	3	11	17.0	22.0
28	1	3	12	10.0	10.0
28	1	3	13	40.0	35.0
28	1	3	14	19.0	18.0
28	1	3	15	34.0	31.0
28	1	3	16	13.0	12.0
28	1	3	18	28.0	26.0
28	1	3	19	14.0	12.0
28	1	3	20	23.0	18.0
28	1	3	21	36.0	28.0
28	1	3	22	39.0	25.0
28	1	3	23	15.0	16.0
28	1	3	24	21.0	24.0
28	1	3	25	19.0	20.0
28	1	3	26	22.0	20.0
28	1	3	27	39.0	29.0
28	1	3	28	27.0	23.0
28	1	3	29	40.0	27.0
28	1	3	30	22.0	20.0
28	1	4	1	20.0	20.0
28	1	4	2	21.0	20.0
28	1	4	3	15.0	17.0
28	1	4	4	17.0	20.0
28	1	4	5	15.0	17.0
28	1	4	7	27.0	24.0
28	1	4	8	30.0	27.0
28	1	4	9	30.0	27.0
28	1	4	10	13.0	17.0
28	1	4	11	24.0	23.0
28	1	4	12	18.0	19.0
28	1	4	13	15.0	19.0
28	1	4	14	27.0	26.0
28	1	4	15	12.0	17.0
28	1	4	16	15.0	21.0
28	1	4	17	35.0	31.0
28	1	4	18	12.0	19.0
28	1	4	19	25.0	24.0
28	1	4	20	28.0	26.0
28	1	4	21	16.0	20.0
28	1	4	22	11.0	21.0
28	1	4	23	24.0	23.0
28	1	4	24	11.0	17.0
28	1	4	26	15.0	20.0
28	1	4	27	12.0	19.0
28	1	4	28	16.0	20.0
28	1	4	29	19.0	25.0
28	1	4	30	13.0	18.0
28	2	5	1	32.0	33.0
28	2	5	2	24.0	24.0
28	2	5	3	32.0	28.0
28	2	5	4	21.0	25.0
28	2	5	5	30.0	30.0
28	2	5	6	27.0	28.0
28	2	5	7	22.0	23.0
28	2	5	8	18.0	19.0
28	2	5	9	18.0	19.0
28	2	5	10	11.0	10.0
28	2	5	11	29.0	28.0
28	2	5	12	30.0	29.0
28	2	5	13	17.0	20.0
28	2	5	14	24.0	28.0
28	2	5	15	14.0	17.0
28	2	5	16	22.0	27.0
28	2	5	17	20.0	24.0
28	2	5	18	27.0	29.0
28	2	5	19	36.0	36.0
28	2	5	20	37.0	37.0
28	2	5	21	14.0	15.0
28	2	5	22	35.0	30.0
28	2	5	23	18.0	21.0
28	2	5	24	33.0	29.0
28	2	5	25	26.0	27.0
28	2	5	26	29.0	26.0
28	2	5	27	22.0	23.0
28	2	5	28	32.0	27.0
28	2	5	29	25.0	27.0
28	2	5	30	33.0	28.0
28	2	6	1	31.0	36.0
28	2	6	2	21.0	25.0
28	2	6	3	24.0	26.0
28	2	6	4	11.0	13.0
28	2	6	5	12.0	14.0
28	2	6	6	22.0	23.0
28	2	6	7	26.0	26.0
28	2	6	8	13.0	16.0
28	2	6	9	33.0	30.0
28	2	6	10	13.0	20.0
28	2	6	11	22.0	23.0
28	2	6	12	38.0	30.0
28	2	6	13	31.0	32.0
28	2	6	14	25.0	27.0
28	2	6	15	22.0	25.0
28	2	6	16	40.0	35.0
28	2	6	17	39.0	37.0
28	2	6	18	23.0	27.0
28	2	6	19	40.0	34.0
28	2	6	20	38.0	31.0
28	2	6	21	20.0	23.0
28	2	6	22	24.0	26.0
28	2	6	23	23.0	22.0
28	2	6	24	15.0	16.0
28	2	6	25	36.0	29.0
28	2	6	26	27.0	26.0
28	2	6	27	20.0	23.0
28	2	6	28	32.0	30.0
28	2	6	29	37.0	34.0
28	2	6	30	15.0	20.0
28	2	7	1	28.0	29.0
28	2	7	2	26.0	24.0
28	2	7	3	39.0	34.0
28	2	7	4	15.0	12.0
28	2	7	5	10.0	12.0
28	2	7	6	34.0	28.0
28	2	7	7	31.0	30.0
28	2	7	8	29.0	28.0
28	2	7	9	21.0	25.0
28	2	7	10	37.0	35.0
28	2	7	11	25.0	26.0
28	2	7	12	29.0	30.0
28	2	7	13	31.0	33.0
28	2	7	14	27.0	26.0
28	2	7	15	29.0	28.0
28	2	7	16	36.0	32.0
28	2	7	17	28.0	33.0
28	2	7	18	22.0	22.0
28	2	7	19	27.0	28.0
28	2	7	20	27.0	29.0
28	2	7	21	31.0	31.0
28	2	7	22	30.0	24.0
28	2	7	23	17.0	19.0
28	2	7	24	35.0	30.0
28	2	7	25	31.0	31.0
28	2	7	26	35.0	31.0
28	2	7	27	23.0	24.0
28	2	7	28	28.0	26.0
28	2	7	29	22.0	26.0
28	2	7	30	14.0	17.0
28	2	8	1	12.0	13.0
28	2	8	2	13.0	15.0
28	2	8	3	18.0	17.0
28	2	8	4	27.0	27.0
28	2	8	5	35.0	31.0
28	2	8	6	40.0	34.0
28	2	8	7	19.0	19.0
28	2	8	8	25.0	24.0
28	2	8	9	16.0	19.0
28	2	8	10	12.0	17.0
28	2	8	11	38.0	31.0
28	2	8	12	36.0	31.0
28	2	8	13	33.0	28.0
28	2	8	14	16.0	20.0
28	2	8	15	35.0	29.0
28	2	8	16	21.0	26.0
28	2	8	17	21.0	22.0
28	2	8	18	40.0	32.0
28	2	8	19	32.0	32.0
28	2	8	21	26.0	26.0
28	2	8	22	19.0	23.0
28	2	8	23	37.0	35.0
28	2	8	24	39.0	32.0
28	2	8	25	23.0	22.0
28	2	8	26	38.0	31.0
28	2	8	27	26.0	27.0
28	2	8	28	32.0	29.0
28	2	8	29	14.0	13.0
29	1	5	1	15.0	14.0
29	1	5	2	35.0	31.0
29	1	5	3	17.0	19.0
29	1	5	4	24.0	32.0
29	1	5	5	23.0	28.0
29	1	5	6	11.0	11.0
29	1	5	7	17.0	15.0
29	1	5	8	15.0	15.0
29	1	5	9	11.0	12.0
29	1	5	11	14.0	21.0
29	1	5	12	20.0	23.0
29	1	5	13	14.0	12.0
29	1	5	14	29.0	29.0
29	1	5	15	35.0	34.0
29	1	5	16	21.0	25.0
29	1	5	18	17.0	17.0
29	1	5	19	17.0	17.0
29	1	5	20	20.0	24.0
29	1	5	21	38.0	40.0
29	1	5	22	12.0	14.0
29	1	5	23	22.0	24.0
29	1	5	24	38.0	32.0
29	1	5	25	39.0	40.0
29	1	5	26	14.0	14.0
29	1	5	27	38.0	23.0
29	1	5	28	34.0	33.0
29	1	5	29	16.0	13.0
29	1	5	30	37.0	30.0
29	1	6	1	22.0	21.0
29	1	6	2	25.0	25.0
29	1	6	3	25.0	25.0
29	1	6	4	34.0	27.0
29	1	6	5	21.0	19.0
29	1	6	6	23.0	27.0
29	1	6	7	31.0	33.0
29	1	6	8	18.0	17.0
29	1	6	9	26.0	27.0
29	1	6	10	30.0	25.0
29	1	6	11	10.0	10.0
29	1	6	12	23.0	21.0
29	1	6	13	17.0	20.0
29	1	6	14	24.0	24.0
29	1	6	15	16.0	21.0
29	1	6	16	40.0	35.0
29	1	6	17	23.0	30.0
29	1	6	18	15.0	19.0
29	1	6	20	39.0	40.0
29	1	6	21	36.0	36.0
29	1	6	22	24.0	21.0
29	1	6	23	38.0	24.0
29	1	6	24	27.0	23.0
29	1	6	25	20.0	19.0
29	1	6	26	38.0	35.0
29	1	6	27	14.0	15.0
29	1	6	28	28.0	22.0
29	1	6	29	13.0	11.0
29	1	6	30	37.0	28.0
29	1	7	1	32.0	28.0
29	1	7	2	20.0	21.0
29	1	7	3	35.0	34.0
29	1	7	4	22.0	21.0
29	1	7	5	38.0	35.0
29	1	7	6	21.0	17.0
29	1	7	7	28.0	28.0
29	1	7	8	32.0	30.0
29	1	7	9	21.0	22.0
29	1	7	10	19.0	19.0
29	1	7	11	23.0	23.0
29	1	7	12	23.0	22.0
29	1	7	13	19.0	22.0
29	1	7	14	14.0	25.0
29	1	7	15	14.0	13.0
29	1	7	16	12.0	10.0
29	1	7	17	29.0	29.0
29	1	7	18	32.0	33.0
29	1	7	19	10.0	10.0
29	1	7	20	39.0	40.0
29	1	7	22	36.0	30.0
29	1	7	23	17.0	14.0
29	1	7	24	20.0	19.0
29	1	7	25	16.0	18.0
29	1	7	26	15.0	16.0
29	1	7	27	19.0	17.0
29	1	7	28	39.0	34.0
29	1	7	29	20.0	22.0
29	1	7	30	35.0	30.0
29	1	8	1	18.0	21.0
29	1	8	2	31.0	25.0
29	1	8	3	30.0	31.0
29	1	8	4	19.0	16.0
29	1	8	5	16.0	16.0
29	1	8	6	34.0	29.0
29	1	8	7	37.0	34.0
29	1	8	8	33.0	35.0
29	1	8	9	38.0	32.0
29	1	8	10	29.0	31.0
29	1	8	11	11.0	13.0
29	1	8	12	14.0	13.0
29	1	8	13	22.0	20.0
29	1	8	14	26.0	20.0
29	1	8	15	34.0	32.0
29	1	8	16	37.0	36.0
29	1	8	17	39.0	34.0
29	1	8	18	32.0	31.0
29	1	8	19	24.0	25.0
29	1	8	20	15.0	13.0
29	1	8	21	32.0	25.0
29	1	8	22	26.0	32.0
29	1	8	23	14.0	18.0
29	1	8	24	17.0	18.0
29	1	8	25	14.0	18.0
29	1	8	26	16.0	16.0
29	1	8	27	38.0	33.0
29	1	8	28	16.0	18.0
29	1	8	29	13.0	11.0
29	1	8	30	24.0	26.0
29	2	1	1	35.0	35.0
29	2	1	2	22.0	26.0
29	2	1	3	36.0	40.0
29	2	1	4	37.0	37.0
29	2	1	5	39.0	37.0
29	2	1	6	24.0	18.0
29	2	1	7	10.0	10.0
29	2	1	8	40.0	38.0
29	2	1	9	15.0	13.0
29	2	1	10	20.0	17.0
29	2	1	11	22.0	18.0
29	2	1	12	14.0	13.0
29	2	1	13	38.0	27.0
29	2	1	14	31.0	31.0
29	2	1	15	19.0	16.0
29	2	1	16	40.0	35.0
29	2	1	17	11.0	10.0
29	2	1	18	35.0	31.0
29	2	1	19	35.0	39.0
29	2	1	20	34.0	26.0
29	2	1	21	18.0	21.0
29	2	1	22	13.0	14.0
29	2	1	23	35.0	26.0
29	2	1	24	18.0	18.0
29	2	1	25	37.0	40.0
29	2	1	26	19.0	16.0
29	2	1	28	31.0	23.0
29	2	1	29	16.0	20.0
29	2	1	30	13.0	11.0
29	2	2	1	21.0	22.0
29	2	2	2	36.0	25.0
29	2	2	3	29.0	34.0
29	2	2	4	23.0	24.0
29	2	2	5	37.0	29.0
29	2	2	6	29.0	23.0
29	2	2	7	23.0	20.0
29	2	2	8	15.0	12.0
29	2	2	9	27.0	20.0
29	2	2	10	36.0	32.0
29	2	2	11	33.0	35.0
29	2	2	12	33.0	25.0
29	2	2	13	33.0	29.0
29	2	2	14	30.0	32.0
29	2	2	15	33.0	28.0
29	2	2	16	27.0	19.0
29	2	2	17	28.0	27.0
29	2	2	18	17.0	24.0
29	2	2	19	18.0	16.0
29	2	2	20	24.0	19.0
29	2	2	21	13.0	18.0
29	2	2	23	32.0	26.0
29	2	2	24	19.0	15.0
29	2	2	25	40.0	28.0
29	2	2	26	26.0	21.0
29	2	2	27	40.0	40.0
29	2	2	28	29.0	32.0
29	2	2	29	10.0	10.0
29	2	2	30	27.0	28.0
29	2	3	1	31.0	33.0
29	2	3	2	18.0	27.0
29	2	3	3	29.0	35.0
29	2	3	4	39.0	40.0
29	2	3	5	40.0	32.0
29	2	3	6	22.0	18.0
29	2	3	7	34.0	32.0
29	2	3	8	35.0	31.0
29	2	3	9	21.0	27.0
29	2	3	10	33.0	30.0
29	2	3	12	12.0	13.0
29	2	3	13	13.0	14.0
29	2	3	14	33.0	28.0
29	2	3	15	32.0	32.0
29	2	3	16	18.0	21.0
29	2	3	17	36.0	38.0
29	2	3	18	39.0	40.0
29	2	3	20	12.0	10.0
29	2	3	21	13.0	11.0
29	2	3	22	21.0	26.0
29	2	3	23	31.0	30.0
29	2	3	24	39.0	40.0
29	2	3	25	25.0	25.0
29	2	3	26	17.0	17.0
29	2	3	27	20.0	15.0
29	2	3	28	37.0	34.0
29	2	3	29	29.0	24.0
29	2	3	30	19.0	19.0
29	2	4	1	34.0	35.0
29	2	4	2	28.0	28.0
29	2	4	3	18.0	16.0
29	2	4	4	18.0	19.0
29	2	4	5	12.0	10.0
29	2	4	6	40.0	40.0
29	2	4	7	27.0	31.0
29	2	4	8	23.0	22.0
29	2	4	9	24.0	23.0
29	2	4	10	10.0	13.0
29	2	4	11	40.0	26.0
29	2	4	12	21.0	25.0
29	2	4	13	19.0	19.0
29	2	4	14	40.0	40.0
29	2	4	15	40.0	37.0
29	2	4	16	20.0	19.0
29	2	4	17	15.0	15.0
29	2	4	18	22.0	16.0
29	2	4	19	29.0	25.0
29	2	4	20	10.0	10.0
29	2	4	21	25.0	26.0
29	2	4	22	16.0	14.0
29	2	4	23	12.0	21.0
29	2	4	24	40.0	40.0
29	2	4	26	24.0	23.0
29	2	4	27	31.0	27.0
29	2	4	28	39.0	37.0
29	2	4	29	34.0	38.0
29	2	4	30	19.0	16.0
